Country,total,gold,TlLower,TlUpper,GLower,GUpper
CHN,126,49,114,137,44,53
USA,70,24,61,79,20,27
GBR,46,17,39,52,15,19
FRA,45,24,32,57,19,28
KOR,44,16,37,51,13,18
JPN,43,15,36,49,13,17
RUS,42,12,36,47,10,14
AUS,35,14,29,40,12,16
INA,21,9,15,27,7,11
POL,20,7,17,23,6,8
CUB,20,6,17,23,5,7
CAN,19,7,15,23,5,8
BRA,19,6,15,23,4,7
MEX,19,6,14,24,4,8
UKR,19,5,17,22,4,6
MAS,18,7,14,22,5,9
NZL,16,5,12,20,4,6
ARG,15,5,11,18,3,6
DEN,14,5,9,18,3,7
CZE,14,4,10,19,2,5
KEN,12,5,7,16,3,7
IND,11,4,9,13,3,5
TUR,11,3,9,13,2,4
ESP,11,2,5,17,-0,4
NED,10,4,4,16,2,7
AUT,10,3,8,12,2,4
CRO,10,3,7,14,1,4
ROU,10,3,7,13,2,4
BEL,9,3,7,11,2,3
HKG,9,3,7,11,3,4
KAZ,9,2,6,11,1,3
SUI,9,2,6,13,1,4
EGY,8,3,6,10,2,4
GEO,8,2,6,10,2,3
TPE,8,2,5,11,1,3
AZE,8,1,5,10,0,2
SGP,7,3,6,8,2,3
EUN,7,2,5,9,1,3
IRI,7,2,5,10,1,3
SLO,7,2,5,8,2,3
BLR,7,0,4,11,-1,2
GRE,6,2,4,8,1,3
JAM,6,2,4,8,2,3
MGL,6,2,5,8,1,2
SRB,6,2,4,8,1,3
TUN,6,2,5,7,1,2
EST,5,2,4,6,1,2
FIJ,5,2,1,8,1,4
PRK,5,2,3,6,1,3
CHI,5,1,3,6,0,1
ISR,5,1,3,8,-0,2
ITA,5,1,-2,12,-2,3
UZB,5,0,3,6,-1,1
GER,4,3,-5,14,-1,6
ETH,4,2,3,5,1,2
LTU,4,2,1,7,1,3
ALG,4,1,3,4,1,1
DOM,4,1,2,5,0,2
THA,4,1,1,6,0,2
VEN,4,1,3,5,1,2
HUN,3,2,-1,8,1,4
ARM,3,1,2,4,1,1
FIN,3,1,0,5,-0,2
KGZ,3,1,2,4,0,1
MAR,3,1,2,4,1,1
PUR,3,1,3,4,1,1
IRL,3,0,1,5,-0,1
CYP,2,1,2,2,1,1
GUA,2,1,1,2,1,1
LAT,2,1,0,4,1,2
NGR,2,1,-0,3,0,1
PER,2,1,1,2,0,1
TTO,2,1,1,2,0,1
URU,2,1,1,2,0,1
COL,2,0,-0,5,-1,1
QAT,1,1,1,2,0,1
VIE,1,1,1,2,1,1
ANG,1,0,0,1,0,0
ARU,1,0,0,1,0,0
BAH,1,0,1,2,0,1
BAR,1,0,0,1,0,0
BDI,1,0,0,1,0,0
BIH,1,0,0,1,0,0
BOT,1,0,0,1,0,0
BRN,1,0,1,2,0,1
BUR,1,0,0,1,0,0
CGO,1,0,0,1,0,0
CIV,1,0,-0,2,-0,0
COD,1,0,0,1,-0,0
CRC,1,0,0,1,-0,0
EOR,1,0,1,2,0,0
ERI,1,0,0,1,0,0
ESA,1,0,0,1,0,0
GAB,1,0,0,1,0,0
GBS,1,0,0,1,-0,0
GRN,1,0,0,1,0,0
HAI,1,0,0,1,-0,0
JOR,1,0,0,1,-0,0
KOS,1,0,0,1,0,0
LCA,1,0,0,1,0,0
LUX,1,0,1,1,0,0
MDA,1,0,0,1,0,0
MKD,1,0,0,1,0,0
MOZ,1,0,1,1,0,0
MRI,1,0,1,1,0,0
NAM,1,0,1,1,0,0
NIG,1,0,0,1,0,0
PAK,1,0,0,1,0,0
PNG,1,0,0,1,0,0
SEN,1,0,0,1,0,0
SEY,1,0,1,1,0,0
SUD,1,0,0,1,0,0
SVK,1,0,-0,2,-0,1
SWE,1,-0,-3,4,-2,1
SYR,1,0,0,1,0,0
TJK,1,0,1,2,0,0
TKM,1,0,-0,1,0,1
UAE,1,0,0,1,0,0
UGA,1,0,1,1,0,0
ROC,1,-1,-3,6,-2,1
AFG,0,0,0,1,-0,0
AHO,0,0,-0,1,-0,0
AIN,0,0,-0,1,-0,0
ALB,0,0,0,1,-0,0
AND,0,0,-0,1,-0,0
ANT,0,0,0,1,-0,0
ANZ,0,0,-0,1,-0,0
ASA,0,0,0,1,0,0
BAN,0,-0,-0,1,-0,0
BEN,0,0,0,1,-0,0
BER,0,0,0,1,-0,0
BHU,0,-0,-0,1,-0,0
BIZ,0,0,0,1,-0,0
BOH,0,0,-0,1,-0,0
BOL,0,0,0,1,-0,0
BRU,0,0,0,1,-0,0
CAF,0,0,0,1,-0,0
CAM,0,0,0,1,-0,0
CAY,0,0,0,1,-0,0
CHA,0,0,-0,1,-0,0
COK,0,0,0,1,-0,0
COM,0,0,0,1,-0,0
CPV,0,-0,-0,0,-0,-0
CRT,0,0,-0,1,-0,0
DJI,0,0,0,1,0,0
DMA,0,0,0,1,-0,0
FRG,0,0,-0,1,-0,0
FSM,0,0,0,1,-0,0
GAM,0,0,0,1,-0,0
GDR,0,0,-0,1,-0,0
GEQ,0,0,0,1,-0,0
GUI,0,0,0,1,-0,0
GUM,0,0,0,1,-0,0
GUY,0,0,0,1,-0,0
IRQ,0,0,-0,0,-0,0
ISL,-0,-0,-1,0,-0,0
ISV,0,0,0,1,-0,0
IVB,0,0,0,1,-0,0
KIR,0,0,0,1,-0,0
KSA,0,0,-0,0,-0,0
KUW,-0,-0,-1,0,-0,0
LAO,0,0,0,1,-0,0
LBA,0,0,0,1,-0,0
LBN,0,0,-0,1,-0,0
LBR,0,0,0,1,-0,0
LES,0,0,0,1,-0,0
LIB,0,0,0,1,-0,0
LIE,0,0,-0,1,-0,0
MAD,0,0,0,1,0,0
MAL,0,0,-0,1,-0,0
MAW,0,0,0,1,-0,0
MDV,0,0,0,1,-0,0
MHL,0,0,0,1,-0,0
MLI,0,0,0,1,-0,0
MLT,0,0,-0,1,-0,0
MON,0,0,0,1,-0,0
MTN,0,0,0,1,-0,0
MYA,0,0,-0,0,-0,0
NBO,0,0,-0,1,-0,0
NCA,0,0,-0,1,-0,0
NEP,0,0,0,1,-0,0
NFL,0,0,-0,1,-0,0
NRU,0,0,-0,1,-0,0
OMA,0,0,-0,0,-0,0
PAN,0,0,0,1,0,0
PHI,-0,-0,-2,1,-1,0
PLE,0,0,0,1,-0,0
PLW,0,0,0,1,-0,0
RHO,0,0,-0,1,-0,0
ROT,0,0,0,1,-0,0
RWA,0,0,0,1,-0,0
SAA,0,0,-0,1,-0,0
SAM,0,0,0,1,-0,0
SCG,0,0,-0,1,-0,0
SKN,0,0,0,1,-0,0
SLE,0,0,0,1,-0,0
SMR,-0,0,-0,0,-0,0
SOL,0,0,-0,1,-0,0
SOM,0,0,0,1,-0,0
SRI,0,0,0,1,-0,0
SSD,0,0,0,1,-0,0
STP,0,0,0,1,-0,0
SUR,0,0,0,1,-0,0
SWZ,0,0,0,1,-0,0
TAN,0,0,0,1,-0,0
TCH,0,-0,-0,0,-0,0
TGA,0,0,0,1,-0,0
TLS,0,0,0,1,-0,0
TOG,0,0,0,1,-0,0
TUV,0,0,0,1,-0,0
UAR,0,0,-0,1,-0,0
UNK,0,0,-0,1,-0,0
URS,0,0,-0,1,-0,0
VAN,0,0,0,1,-0,0
VIN,0,0,0,1,-0,0
VNM,0,0,-0,1,-0,0
WIF,0,0,-0,1,-0,0
YAR,0,0,-0,1,-0,0
YEM,0,0,0,1,-0,0
YMD,0,0,-0,1,-0,0
YUG,0,0,-0,1,-0,0
ZAM,0,-0,0,1,-0,0
ZIM,0,0,0,1,-0,0
HON,-1,-0,-1,-0,-0,-0
IOA,-1,-0,-1,0,-0,0
MNE,-1,-0,-2,-0,-1,-0
CMR,-1,-1,-2,-1,-1,-0
BUL,-1,-2,-4,1,-3,-1
GHA,-2,-1,-2,-1,-1,-1
PAR,-2,-1,-3,-2,-1,-1
NOR,-4,-2,-8,-1,-4,-1
POR,-4,-2,-7,-2,-3,-1
RSA,-9,-3,-12,-7,-4,-2
ECU,-14,-4,-17,-12,-5,-4
