0,0,0,0,0,0,0,0.000719587628865979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00215876288659792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139536958810476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00143917525773196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191232876712327,0,0,0,0,0,0,0,0,0,0,0.01745,0
0,0,0,0,0,0,0,0.0276669550083348,0,0,0,0,0,0,0.124575684232951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310222222222223,0,0,0,0,0,0,0,0,0.0606956521739132,0,0,0,0,0,0,0,0,0,0,0.00357948717948719,0,0,0,0,0,0,0,0,0.0114739726027397,0,0.0598285714285712,0,0,0,0,0,0,0,0,0.00872500000000003,0.00997142857142858
0,0,0,0,0,0,0,0.000719587628865979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035794871794872,0,0,0,0,0.00573698630136988,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000719587628865979,0,0,0,0.02792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382465753424658,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00215876288659792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191232876712327,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0100742268041237,0,0,0,0.0211513994910941,0,0.0232666666666669,0.0576672082954956,0,0,0,0.0119657142857143,0,0,0.0279199999999999,0,0,0,0,0,0,0,0,0,0,0.018208695652174,0.0103407407407407,0,0.130419158713327,0,0.00697999999999999,0,0.161112938596491,0,0,0.0789043478260871,0,0,0,0,0,0,0,0,0,0,0.0232666666666667,0,0,0.101062971174966,0.0178974358974359,0,0,0,0,0.0341980194360868,0,0.019942857142857,0.0310222222222222,0.106752941176471,0,0,0.0310222222222223,0,0.0804773571256329,0,0.00872500000000003,0
0,0,0,0,0,0,0,0.00215876288659792,0,0,0,0,0,0,0.02094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606956521739129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035794871794872,0,0,0,0,0.00382465753424658,0,0,0,0,0,0,0,0,0,0,0.0608138698926923,0.0553181895016483
0,0,0,0,0,0,0,0.00143917525773196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191232876712327,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000719587628865979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872500000000003,0
0,0,0,0.147301864311253,0,0,0,0.110668642481368,0.0558399999999999,0.115321739130434,0,0.188671145038168,0,0.1396,0.129516107447572,0,0,0,0.274727332216967,0,0,0.4721,0,0,0,0,0,0,0,0,0.140764617356544,0,0.151782365407617,0.0413629629629631,0,0.1396,0,0.07678,0.0676848484848485,0.4721,0,0,0.128467529606916,0,0,0,0,0.0697999999999999,0,0,0,0.00930666666666667,0,0.292586532593664,0,0,0.202630170309582,0.197539095736015,0,0.0751692307692306,0,0,0.279388134354932,0.0697999999999999,0.109685714285714,0.1396,0.0903294117647059,0,0.0930666666666667,0.1396,0,0.112753846153846,0.182228205128205,0.135219246844774,0.0498571428571427
0,0,0,0,0,0,0,0.014760190294988,0,0,0,0,0,0.0349,0,0,0,0,0.0119657142857143,0,0,0.0523500000000001,0,0,0,0,0,0,0,0,0.019942857142857,0,0.0911785129181045,0.0310222222222223,0,0,0,0,0.00423030303030293,0,0,0,0.0568548706877077,0,0,0,0,0,0,0,0,0,0,0.0287525897178129,0,0,0.124124700575603,0.117613981784212,0,0,0,0,0.0222762500890825,0,0.0498571428571428,0.0155111111111111,0.0246352941176472,0,0,0.0465333333333333,0,0,0,0,0.00997142857142858
0,0,0,0,0,0,0,0.00431752577319586,0,0,0,0,0,0,0.102316794983032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257510156654732,0,0,0,0,0.00573698630136988,0,0,0.0155111111111111,0,0,0,0,0,0,0,0.0523500000000001,0.0817728973777651
0,0,0,0,0,0,0,0.0277519927968312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956164383561644,0,0,0,0.00821176470588235,0,0,0,0,0,0,0,0
