sport,country,str,count
3x3 Basketball,CHN,1,8
3x3 Basketball,JPN,1,8
3x3 Basketball,ROC,1,8
3x3 Basketball,BEL,0,4
3x3 Basketball,FRA,0,4
3x3 Basketball,ITA,0,4
3x3 Basketball,LAT,0,4
3x3 Basketball,MGL,0,4
3x3 Basketball,NED,0,4
3x3 Basketball,POL,0,4
3x3 Basketball,ROU,0,4
3x3 Basketball,SRB,0,4
3x3 Basketball,USA,0,4
Archery,CHN,1,12
Archery,KOR,1,12
Archery,TPE,1,12
Archery,JPN,0.727272727272728,9
Archery,INA,0.636363636363636,8
Archery,ITA,0.636363636363636,8
Archery,MEX,0.636363636363636,8
Archery,USA,0.636363636363636,8
Archery,BRA,0.545454545454545,7
Archery,NED,0.545454545454545,7
Archery,UKR,0.545454545454545,7
Archery,COL,0.454545454545453,6
Archery,ESP,0.454545454545453,6
Archery,FRA,0.454545454545453,6
Archery,GBR,0.454545454545453,6
Archery,IND,0.454545454545453,6
Archery,AUS,0.363636363636364,5
Archery,GER,0.363636363636364,5
Archery,KAZ,0.363636363636364,5
Archery,MAS,0.363636363636364,5
Archery,BLR,0.272727272727273,4
Archery,EGY,0.272727272727273,4
Archery,ROC,0.272727272727273,4
Archery,BAN,0.181818181818181,3
Archery,CAN,0.181818181818181,3
Archery,FIN,0.181818181818181,3
Archery,GEO,0.181818181818181,3
Archery,MGL,0.181818181818181,3
Archery,POL,0.181818181818181,3
Archery,RUS,0.181818181818181,3
Archery,SVK,0.181818181818181,3
Archery,TUR,0.181818181818181,3
Archery,BEL,0.090909090909091,2
Archery,BHU,0.090909090909091,2
Archery,CHI,0.090909090909091,2
Archery,EST,0.090909090909091,2
Archery,IRI,0.090909090909091,2
Archery,MDA,0.090909090909091,2
Archery,TGA,0.090909090909091,2
Archery,TUN,0.090909090909091,2
Archery,VEN,0.090909090909091,2
Archery,VIE,0.090909090909091,2
Archery,AUT,0,1
Archery,AZE,0,1
Archery,CHA,0,1
Archery,CIV,0,1
Archery,CUB,0,1
Archery,CZE,0,1
Archery,DEN,0,1
Archery,DOM,0,1
Archery,ECU,0,1
Archery,FIJ,0,1
Archery,GRE,0,1
Archery,HUN,0,1
Archery,ISR,0,1
Archery,ISV,0,1
Archery,KEN,0,1
Archery,LBA,0,1
Archery,LUX,0,1
Archery,MAW,0,1
Archery,MYA,0,1
Archery,NEP,0,1
Archery,NOR,0,1
Archery,PRK,0,1
Archery,ROU,0,1
Archery,SLO,0,1
Archery,SWE,0,1
Archery,THA,0,1
Archery,ZIM,0,1
Artistic Gymnastics,CHN,1,12
Artistic Gymnastics,ROC,1,12
Artistic Gymnastics,JPN,0.909090909090908,11
Artistic Gymnastics,USA,0.909090909090908,11
Artistic Gymnastics,ESP,0.727272727272727,9
Artistic Gymnastics,GBR,0.636363636363635,8
Artistic Gymnastics,GER,0.636363636363635,8
Artistic Gymnastics,BRA,0.545454545454545,7
Artistic Gymnastics,FRA,0.545454545454545,7
Artistic Gymnastics,ITA,0.545454545454545,7
Artistic Gymnastics,KOR,0.545454545454545,7
Artistic Gymnastics,NED,0.454545454545455,6
Artistic Gymnastics,CAN,0.363636363636364,5
Artistic Gymnastics,SUI,0.363636363636364,5
Artistic Gymnastics,TPE,0.363636363636364,5
Artistic Gymnastics,TUR,0.363636363636364,5
Artistic Gymnastics,UKR,0.363636363636364,5
Artistic Gymnastics,BEL,0.272727272727272,4
Artistic Gymnastics,AUS,0.181818181818182,3
Artistic Gymnastics,EGY,0.181818181818182,3
Artistic Gymnastics,ISR,0.181818181818182,3
Artistic Gymnastics,ROU,0.181818181818182,3
Artistic Gymnastics,AZE,0.0909090909090915,2
Artistic Gymnastics,CHI,0.0909090909090915,2
Artistic Gymnastics,CRO,0.0909090909090915,2
Artistic Gymnastics,CZE,0.0909090909090915,2
Artistic Gymnastics,IRL,0.0909090909090915,2
