sport,country,str,count
Archery,CHN,1,12
Archery,KOR,0.909090909090909,11
Archery,JPN,0.818181818181817,10
Archery,TPE,0.818181818181817,10
Archery,IND,0.727272727272726,9
Archery,UKR,0.727272727272726,9
Archery,ITA,0.636363636363637,8
Archery,RUS,0.636363636363637,8
Archery,USA,0.636363636363637,8
Archery,AUS,0.545454545454546,7
Archery,FRA,0.545454545454546,7
Archery,GBR,0.545454545454546,7
Archery,POL,0.545454545454546,7
Archery,MAS,0.454545454545455,6
Archery,MEX,0.454545454545455,6
Archery,CAN,0.272727272727272,4
Archery,COL,0.272727272727272,4
Archery,DEN,0.272727272727272,4
Archery,EGY,0.272727272727272,4
Archery,GER,0.272727272727272,4
Archery,IRI,0.272727272727272,4
Archery,BHU,0.181818181818181,3
Archery,ESP,0.181818181818181,3
Archery,TUR,0.181818181818181,3
Archery,BLR,0.0909090909090908,2
Archery,BRA,0.0909090909090908,2
Archery,BUL,0.0909090909090908,2
Archery,CZE,0.0909090909090908,2
Archery,GEO,0.0909090909090908,2
Archery,GRE,0.0909090909090908,2
Archery,INA,0.0909090909090908,2
Archery,KAZ,0.0909090909090908,2
Archery,MGL,0.0909090909090908,2
Archery,PHI,0.0909090909090908,2
Archery,PRK,0.0909090909090908,2
Archery,RSA,0.0909090909090908,2
Archery,SAM,0.0909090909090908,2
Archery,SUI,0.0909090909090908,2
Archery,SWE,0.0909090909090908,2
Archery,VEN,0.0909090909090908,2
Archery,BAN,0,1
Archery,CHI,0,1
Archery,CIV,0,1
Archery,CUB,0,1
Archery,CYP,0,1
Archery,EST,0,1
Archery,FIJ,0,1
Archery,FIN,0,1
Archery,HKG,0,1
Archery,IRQ,0,1
Archery,LUX,0,1
Archery,MAR,0,1
Archery,MDA,0,1
Archery,MRI,0,1
Archery,MYA,0,1
Archery,NED,0,1
Archery,NOR,0,1
Archery,POR,0,1
Archery,QAT,0,1
Archery,ROU,0,1
Archery,SLO,0,1
Archery,SMR,0,1
Archery,THA,0,1
Archery,TJK,0,1
Athletics,USA,1,197
Athletics,RUS,0.846938775510203,167
Athletics,UKR,0.561224489795918,111
Athletics,GBR,0.540816326530612,107
Athletics,CHN,0.494897959183672,98
Athletics,GER,0.494897959183672,98
Athletics,POL,0.459183673469387,91
Athletics,ESP,0.403061224489796,80
Athletics,FRA,0.387755102040817,77
Athletics,AUS,0.357142857142857,71
Athletics,BLR,0.357142857142857,71
Athletics,CUB,0.35204081632653,70
