sport,country,str,count
Archery,CHN,1,11
Archery,FRA,1,11
Archery,KOR,1,11
Archery,JPN,0.899999999999999,10
Archery,GBR,0.799999999999999,9
Archery,TUR,0.799999999999999,9
Archery,USA,0.799999999999999,9
Archery,BHU,0.699999999999999,8
Archery,NED,0.699999999999999,8
Archery,POL,0.699999999999999,8
Archery,SWE,0.699999999999999,8
Archery,CAN,0.599999999999998,7
Archery,FIN,0.599999999999998,7
Archery,INA,0.599999999999998,7
Archery,TPE,0.599999999999998,7
Archery,ESP,0.5,6
Archery,EUN,0.5,6
Archery,FRG,0.5,6
Archery,GER,0.5,6
Archery,URS,0.5,6
Archery,AUS,0.4,5
Archery,IND,0.4,5
Archery,ITA,0.4,5
Archery,MEX,0.4,5
Archery,DEN,0.299999999999999,4
Archery,HKG,0.299999999999999,4
Archery,MGL,0.299999999999999,4
Archery,ZIM,0.299999999999999,4
Archery,BEL,0.199999999999999,3
Archery,BRA,0.199999999999999,3
Archery,HUN,0.199999999999999,3
Archery,IRL,0.199999999999999,3
Archery,POR,0.199999999999999,3
Archery,PRK,0.199999999999999,3
Archery,ARG,0.0999999999999999,2
Archery,KSA,0.0999999999999999,2
Archery,LUX,0.0999999999999999,2
Archery,NZL,0.0999999999999999,2
Archery,PHI,0.0999999999999999,2
Archery,PUR,0.0999999999999999,2
Archery,RSA,0.0999999999999999,2
Archery,SUI,0.0999999999999999,2
Archery,BUL,0,1
Archery,COL,0,1
Archery,CRC,0,1
Archery,CYP,0,1
Archery,EST,0,1
Archery,GUM,0,1
Archery,JOR,0,1
Archery,MLT,0,1
Archery,MON,0,1
Archery,NOR,0,1
Archery,SLO,0,1
Archery,SMR,0,1
Archery,SOL,0,1
Archery,TCH,0,1
Athletics,USA,1,186
Athletics,GBR,0.859459459459459,160
Athletics,EUN,0.52972972972973,99
Athletics,FRA,0.475675675675676,89
Athletics,CAN,0.47027027027027,88
Athletics,URS,0.443243243243244,83
Athletics,GER,0.421621621621622,79
Athletics,ESP,0.4,75
Athletics,CHN,0.372972972972973,70
Athletics,ITA,0.340540540540541,64
Athletics,GDR,0.308108108108109,58
Athletics,KEN,0.302702702702703,57
Athletics,KOR,0.291891891891893,55
Athletics,JPN,0.281081081081081,53
Athletics,AUS,0.275675675675676,52
Athletics,FRG,0.248648648648649,47
Athletics,POR,0.243243243243243,46
Athletics,JAM,0.227027027027026,43
Athletics,POL,0.216216216216216,41
Athletics,MEX,0.205405405405406,39
Athletics,FIN,0.2,38
Athletics,BRA,0.194594594594594,37
Athletics,CUB,0.178378378378378,34
Athletics,HUN,0.172972972972974,33
Athletics,TCH,0.172972972972974,33
Athletics,NGR,0.167567567567568,32
Athletics,BUL,0.162162162162162,31
Athletics,SUI,0.162162162162162,31
Athletics,IRL,0.156756756756756,30
Athletics,NED,0.156756756756756,30
Athletics,ROU,0.140540540540541,27
