0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219411764705883
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350125700581201,0.00478205128205127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478205128205127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219411764705882,0
0,0,0,0,0,0,0,0.0163335550863177,0,0,0,0,0,0,0.127354387181242,0,0,0,0,0,0,0.005828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103611111111112,0,0,0,0.0559499999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219411764705882,0.00548529411764705
0,0,0,0,0,0,0,0.00100810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01165625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666071428571432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00806486486486488,0,0,0,0.012032258064516,0,0,0.0254318181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839250000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133214285714286,0,0,0,0,0,0.018387323943662,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0131054054054054,0,0,0,0,0,0,0.00847727272727272,0,0,0,0,0,0,0.017484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333035714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01865,0,0,0,0.00403243243243243,0,0,0,0,0,0,0.0701445910957515,0,0,0,0.046625,0,0,0.08159375,0,0,0,0,0,0,0,0,0.0133214285714287,0,0.0517978823623489,0.0310833333333334,0,0.0169545454545454,0,0.0169545454545454,0,0.119152777777778,0,0,0.0839250000000004,0,0,0,0,0,0,0,0,0,0,0.0869110189272462,0,0,0.106571428571429,0.0143461538461538,0,0,0,0,0.0105070422535211,0,0.0133214285714286,0,0.124333333333333,0,0,0,0,0.0506210892372981,0,0.0109705882352941,0.0109705882352942
