Sport,Country,Ratio,Onlybefore2Count
Archery,ARG,0.826446280991736,2
Archery,AUS,2.06611570247934,5
Archery,BEL,1.2396694214876,3
Archery,BHU,3.30578512396694,8
Archery,BRA,1.2396694214876,3
Archery,BUL,0.413223140495868,1
Archery,CAN,2.89256198347107,7
Archery,CHN,4.54545454545455,11
Archery,COL,0.413223140495868,1
Archery,CRC,0.413223140495868,1
Archery,CYP,0.413223140495868,1
Archery,DEN,1.65289256198347,4
Archery,ESP,2.47933884297521,6
Archery,EST,0.413223140495868,1
Archery,EUN,2.47933884297521,6
Archery,FIN,2.89256198347107,7
Archery,FRA,4.54545454545455,11
Archery,FRG,2.47933884297521,6
Archery,GBR,3.71900826446281,9
Archery,GER,2.47933884297521,6
Archery,GUM,0.413223140495868,1
Archery,HKG,1.65289256198347,4
Archery,HUN,1.2396694214876,3
Archery,INA,2.89256198347107,7
Archery,IND,2.06611570247934,5
Archery,IRL,1.2396694214876,3
Archery,ITA,2.06611570247934,5
Archery,JOR,0.413223140495868,1
Archery,JPN,4.13223140495868,10
Archery,KOR,4.54545454545455,11
Archery,KSA,0.826446280991736,2
Archery,LUX,0.826446280991736,2
Archery,MEX,2.06611570247934,5
Archery,MGL,1.65289256198347,4
Archery,MLT,0.413223140495868,1
Archery,MON,0.413223140495868,1
Archery,NED,3.30578512396694,8
Archery,NOR,0.413223140495868,1
Archery,NZL,0.826446280991736,2
Archery,PHI,0.826446280991736,2
Archery,POL,3.30578512396694,8
Archery,POR,1.2396694214876,3
Archery,PRK,1.2396694214876,3
Archery,PUR,0.826446280991736,2
Archery,RSA,0.826446280991736,2
Archery,SLO,0.413223140495868,1
Archery,SMR,0.413223140495868,1
Archery,SOL,0.413223140495868,1
Archery,SUI,0.826446280991736,2
Archery,SWE,3.30578512396694,8
Archery,TCH,0.413223140495868,1
Archery,TPE,2.89256198347107,7
Archery,TUR,3.71900826446281,9
Archery,URS,2.47933884297521,6
Archery,USA,3.71900826446281,9
Archery,ZIM,1.65289256198347,4
Athletics,AHO,0.0353107344632768,1
Athletics,ALB,0.0353107344632768,1
Athletics,ALG,0.600282485875706,17
Athletics,AND,0.0706214689265537,2
Athletics,ANG,0.317796610169492,9
Athletics,ANT,0.494350282485876,14
Athletics,ARG,0.176553672316384,5
Athletics,ARU,0.105932203389831,3
Athletics,ASA,0.0353107344632768,1
Athletics,AUS,1.8361581920904,52
Athletics,AUT,0.812146892655367,23
Athletics,BAH,0.529661016949152,15
Athletics,BAN,0.211864406779661,6
Athletics,BAR,0.423728813559322,12
Athletics,BEL,0.494350282485876,14
Athletics,BEN,0.353107344632768,10
Athletics,BER,0.211864406779661,6
Athletics,BIH,0.141242937853107,4
Athletics,BIZ,0.317796610169492,9
Athletics,BOL,0.211864406779661,6
Athletics,BOT,0.317796610169492,9
Athletics,BRA,1.30649717514124,37
Athletics,BRN,0.247175141242938,7
Athletics,BUL,1.09463276836158,31
Athletics,BUR,0.211864406779661,6
Athletics,CAF,0.317796610169492,9
Athletics,CAN,3.10734463276836,88
Athletics,CAY,0.105932203389831,3
Athletics,CGO,0.423728813559322,12
Athletics,CHA,0.282485875706215,8
Athletics,CHI,0.247175141242938,7
Athletics,CHN,2.47175141242938,70
Athletics,CIV,0.600282485875706,17
Athletics,CMR,0.388418079096045,11
Athletics,COD,0.388418079096045,11
Athletics,COK,0.105932203389831,3
Athletics,COL,0.353107344632768,10
Athletics,CRC,0.388418079096045,11
Athletics,CRO,0.0706214689265537,2
Athletics,CUB,1.20056497175141,34
Athletics,CYP,0.247175141242938,7
Athletics,DEN,0.282485875706215,8
Athletics,DJI,0.282485875706215,8
Athletics,DOM,0.105932203389831,3
Athletics,ECU,0.353107344632768,10
Athletics,EGY,0.141242937853107,4
Athletics,ESA,0.141242937853107,4
Athletics,ESP,2.64830508474576,75
Athletics,EST,0.176553672316384,5
Athletics,ETH,0.529661016949152,15
Athletics,EUN,3.49576271186441,99
Athletics,FIJ,0.423728813559322,12
Athletics,FIN,1.34180790960452,38
Athletics,FRA,3.14265536723164,89
Athletics,FRG,1.65960451977401,47
Athletics,GAB,0.105932203389831,3
Athletics,GAM,0.211864406779661,6
Athletics,GBR,5.64971751412429,160
Athletics,GDR,2.04802259887006,58
Athletics,GEQ,0.388418079096045,11
Athletics,GER,2.78954802259887,79
Athletics,GHA,0.494350282485876,14
Athletics,GRE,0.529661016949152,15
Athletics,GRN,0.211864406779661,6
Athletics,GUA,0.0353107344632768,1
Athletics,GUI,0.247175141242938,7
Athletics,GUM,0.282485875706215,8
Athletics,GUY,0.211864406779661,6
Athletics,HAI,0.105932203389831,3
Athletics,HKG,0.211864406779661,6
Athletics,HON,0.247175141242938,7
Athletics,HUN,1.16525423728814,33
Athletics,INA,0.176553672316384,5
Athletics,IND,0.211864406779661,6
Athletics,IOA,0.317796610169492,9
Athletics,IRI,0.105932203389831,3
Athletics,IRL,1.0593220338983,30
Athletics,IRQ,0.0706214689265537,2
Athletics,ISL,0.247175141242938,7
Athletics,ISR,0.141242937853107,4
Athletics,ISV,0.423728813559322,12
Athletics,ITA,2.25988700564972,64
Athletics,IVB,0.105932203389831,3
Athletics,JAM,1.5183615819209,43
Athletics,JOR,0.0706214689265537,2
Athletics,JPN,1.87146892655367,53
Athletics,KEN,2.01271186440678,57
Athletics,KOR,1.94209039548023,55
Athletics,KSA,0.247175141242938,7
Athletics,KUW,0.211864406779661,6
Athletics,LAO,0.211864406779661,6
Athletics,LAT,0.247175141242938,7
Athletics,LBA,0.105932203389831,3
Athletics,LBR,0.141242937853107,4
Athletics,LES,0.317796610169492,9
Athletics,LIB,0.141242937853107,4
Athletics,LIE,0.141242937853107,4
Athletics,LTU,0.282485875706215,8
Athletics,LUX,0.105932203389831,3
Athletics,MAD,0.176553672316384,5
Athletics,MAR,0.812146892655367,23
Athletics,MAS,0.105932203389831,3
Athletics,MAW,0.282485875706215,8
Athletics,MDV,0.353107344632768,10
Athletics,MEX,1.3771186440678,39
Athletics,MGL,0.0353107344632768,1
Athletics,MLI,0.176553672316384,5
Athletics,MLT,0.0706214689265537,2
Athletics,MON,0.0353107344632768,1
Athletics,MOZ,0.141242937853107,4
Athletics,MRI,0.176553672316384,5
Athletics,MTN,0.247175141242938,7
Athletics,MYA,0.141242937853107,4
Athletics,NAM,0.105932203389831,3
Athletics,NCA,0.0353107344632768,1
Athletics,NED,1.0593220338983,30
Athletics,NEP,0.247175141242938,7
Athletics,NGR,1.12994350282486,32
Athletics,NIG,0.176553672316384,5
Athletics,NOR,0.67090395480226,19
Athletics,NZL,0.600282485875706,17
Athletics,OMA,0.247175141242938,7
Athletics,PAK,0.388418079096045,11
Athletics,PAN,0.0353107344632768,1
Athletics,PAR,0.176553672316384,5
Athletics,PER,0.105932203389831,3
Athletics,PHI,0.211864406779661,6
Athletics,PNG,0.423728813559322,12
Athletics,POL,1.44774011299435,41
Athletics,POR,1.62429378531073,46
Athletics,PRK,0.105932203389831,3
Athletics,PUR,0.353107344632768,10
Athletics,QAT,0.494350282485876,14
Athletics,ROU,0.953389830508475,27
Athletics,RSA,0.564971751412429,16
Athletics,RWA,0.388418079096045,11
Athletics,SAM,0.0353107344632768,1
Athletics,SEN,0.529661016949152,15
Athletics,SEY,0.141242937853107,4
Athletics,SLE,0.564971751412429,16
Athletics,SLO,0.141242937853107,4
Athletics,SMR,0.176553672316384,5
Athletics,SOL,0.0353107344632768,1
Athletics,SOM,0.176553672316384,5
Athletics,SRI,0.317796610169492,9
Athletics,SUD,0.211864406779661,6
Athletics,SUI,1.09463276836158,31
Athletics,SUR,0.105932203389831,3
Athletics,SWE,0.847457627118644,24
Athletics,SWZ,0.317796610169492,9
Athletics,SYR,0.141242937853107,4
Athletics,TAN,0.282485875706215,8
Athletics,TCH,1.16525423728814,33
Athletics,TGA,0.211864406779661,6
Athletics,THA,0.741525423728814,21
Athletics,TOG,0.211864406779661,6
Athletics,TPE,0.494350282485876,14
Athletics,TTO,0.211864406779661,6
Athletics,TUN,0.0706214689265537,2
Athletics,TUR,0.176553672316384,5
Athletics,UAE,0.141242937853107,4
Athletics,UGA,0.600282485875706,17
Athletics,URS,2.93079096045198,83
Athletics,URU,0.105932203389831,3
Athletics,USA,6.56779661016949,186
Athletics,VAN,0.282485875706215,8
Athletics,VIE,0.211864406779661,6
Athletics,VIN,0.353107344632768,10
Athletics,YAR,0.141242937853107,4
Athletics,YEM,0.105932203389831,3
Athletics,YMD,0.105932203389831,3
Athletics,YUG,0.353107344632768,10
Athletics,ZAM,0.247175141242938,7
Athletics,ZIM,0.388418079096045,11
Badminton,AUS,1.12994350282486,2
Badminton,AUT,1.12994350282486,2
Badminton,BEL,0.564971751412429,1
Badminton,BUL,3.95480225988701,7
Badminton,CAN,3.38983050847458,6
Badminton,CHN,7.34463276836158,13
Badminton,DEN,6.77966101694915,12
Badminton,ESP,1.12994350282486,2
Badminton,EUN,1.12994350282486,2
Badminton,FIN,1.12994350282486,2
Badminton,FRA,2.25988700564972,4
Badminton,GBR,6.77966101694915,12
Badminton,GER,2.25988700564972,4
Badminton,HKG,2.82485875706215,5
Badminton,HUN,1.69491525423729,3
Badminton,INA,7.34463276836158,13
Badminton,IND,1.69491525423729,3
Badminton,ISL,1.69491525423729,3
Badminton,JPN,6.21468926553672,11
Badminton,KOR,6.77966101694915,12
Badminton,MAS,3.38983050847458,6
Badminton,MRI,1.69491525423729,3
Badminton,NED,1.69491525423729,3
Badminton,NOR,0.564971751412429,1
Badminton,NZL,2.25988700564972,4
Badminton,POL,3.38983050847458,6
Badminton,POR,1.12994350282486,2
Badminton,ROU,0.564971751412429,1
Badminton,RSA,1.12994350282486,2
Badminton,SGP,1.69491525423729,3
Badminton,SRI,0.564971751412429,1
Badminton,SUI,1.12994350282486,2
Badminton,SWE,4.51977401129944,8
Badminton,TCH,1.12994350282486,2
Badminton,THA,4.51977401129944,8
Badminton,USA,3.38983050847458,6
Baseball,CUB,12.5,20
Baseball,DOM,12.5,20
Baseball,ESP,12.5,20
Baseball,ITA,12.5,20
Baseball,JPN,12.5,20
Baseball,PUR,12.5,20
Baseball,TPE,12.5,20
Baseball,USA,12.5,20
Basketball,ANG,2.95566502463054,12
Basketball,AUS,6.40394088669951,26
Basketball,BRA,6.40394088669951,26
Basketball,BUL,2.95566502463054,12
Basketball,CAF,2.95566502463054,12
Basketball,CAN,2.95566502463054,12
Basketball,CHN,9.35960591133005,38
Basketball,CRO,2.95566502463054,12
Basketball,CUB,2.95566502463054,12
Basketball,EGY,2.95566502463054,12
Basketball,ESP,7.38916256157635,30
Basketball,EUN,5.91133004926108,24
Basketball,GER,2.95566502463054,12
Basketball,ITA,2.95566502463054,12
Basketball,KOR,5.91133004926108,24
Basketball,LTU,2.95566502463054,12
Basketball,PUR,4.1871921182266,17
Basketball,TCH,5.17241379310345,21
Basketball,URS,5.91133004926108,24
Basketball,USA,10.0985221674877,41
Basketball,VEN,2.46305418719212,10
Basketball,YUG,5.91133004926108,24
Boxing,ALG,1.38121546961326,10
Boxing,ANG,0.552486187845304,4
Boxing,ANT,0.276243093922652,2
