Sport,Country,Ratio,Onlybefore2Count
Archery,AUS,3.11111111111111,7
Archery,BEL,0.444444444444444,1
Archery,BHU,3.11111111111111,7
Archery,BLR,0.888888888888889,2
Archery,BRA,0.888888888888889,2
Archery,BUL,0.888888888888889,2
Archery,CAN,2.22222222222222,5
Archery,CHN,4.88888888888889,11
Archery,COL,0.444444444444444,1
Archery,CRC,0.444444444444444,1
Archery,CYP,0.444444444444444,1
Archery,DEN,1.33333333333333,3
Archery,ESP,1.77777777777778,4
Archery,EST,0.444444444444444,1
Archery,EUN,2.66666666666667,6
Archery,FIN,1.77777777777778,4
Archery,FRA,3.55555555555556,8
Archery,GBR,3.11111111111111,7
Archery,GEO,0.444444444444444,1
Archery,GER,3.55555555555556,8
Archery,GUM,0.444444444444444,1
Archery,HKG,0.444444444444444,1
Archery,HUN,1.33333333333333,3
Archery,INA,2.66666666666667,6
Archery,IND,1.77777777777778,4
Archery,IRL,0.888888888888889,2
Archery,ITA,4,9
Archery,JPN,4.44444444444444,10
Archery,KAZ,2.66666666666667,6
Archery,KEN,0.888888888888889,2
Archery,KOR,5.33333333333333,12
Archery,LUX,0.444444444444444,1
Archery,MDA,0.888888888888889,2
Archery,MEX,2.66666666666667,6
Archery,MGL,0.444444444444444,1
Archery,NED,3.11111111111111,7
Archery,NOR,0.888888888888889,2
Archery,NZL,0.888888888888889,2
Archery,POL,4,9
Archery,POR,0.888888888888889,2
Archery,PRK,1.33333333333333,3
Archery,PUR,0.444444444444444,1
Archery,RSA,2.22222222222222,5
Archery,RUS,2.66666666666667,6
Archery,SLO,1.33333333333333,3
Archery,SMR,0.444444444444444,1
Archery,SWE,3.11111111111111,7
Archery,TCH,0.444444444444444,1
Archery,TPE,3.55555555555556,8
Archery,TUR,3.55555555555556,8
Archery,UKR,2.66666666666667,6
Archery,USA,4.88888888888889,11
Athletics,AFG,0.0625195373554236,2
Athletics,AHO,0.0625195373554236,2
Athletics,ALB,0.0937793060331353,3
Athletics,ALG,0.437636761487965,14
Athletics,AND,0.0625195373554236,2
Athletics,ANG,0.187558612066271,6
Athletics,ANT,0.375117224132541,12
Athletics,ARG,0.281337918099406,9
Athletics,ARM,0.0625195373554236,2
Athletics,ARU,0.0937793060331353,3
Athletics,ASA,0.0625195373554236,2
Athletics,AUS,2.40700218818381,77
Athletics,AUT,0.718974679587371,23
Athletics,AZE,0.125039074710847,4
Athletics,BAH,0.718974679587371,23
Athletics,BAN,0.187558612066271,6
Athletics,BAR,0.375117224132541,12
Athletics,BDI,0.218818380743982,7
Athletics,BEL,0.562675836198812,18
Athletics,BEN,0.218818380743982,7
Athletics,BER,0.156298843388559,5
Athletics,BIH,0.156298843388559,5
Athletics,BIZ,0.281337918099406,9
Athletics,BLR,1.0628321350422,34
Athletics,BOL,0.250078149421694,8
Athletics,BOT,0.312597686777118,10
Athletics,BRA,1.5942482025633,51
Athletics,BRN,0.218818380743982,7
